PRIMARIA_INDIGENA|V450|CUARTO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V459|CUARTO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V468|CUARTO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V477|CUARTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V485|QUINTO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V493|QUINTO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V501|QUINTO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V509|QUINTO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V517|QUINTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V524|SEXTO_HOMBRES_NI|CONCENTRADO_GENERAL
