CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_AMBITO|C_NOM_TIPO_ASEN|CV_ASEN|C_NOM_ASEN|C_NOM_VIALIDAD|N_EXTNUM|CV_CODIGO_POSTAL|LATITUD|LONGITUD|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V152|V6|V10|V11|V12|V13|V14|V15|V16|V17|V153|V18|V22|V23|V24|V25|V26|V27|V28|V29|V154|V30|V34|V35|V36|V37|V38|V39|V40|V41|V155|V42|V46|V47|V48|V49|V50|V51|V52|V53|V156|V54|V58|V59|V60|V61|V62|V63|V64|V65|V157|V66|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|V158|V159|V160|V161|V162|V163|V164|V165|V166|V167|V168|V169|V170|V171|V172|V173|V174|V175|V176|V177|V178|V179|V180|V181|V182|V183|V184|V185|V186|V187|V188|V189|V190|V191|V192|V193|V194|V195|V196|V197|V198|V199|V200|V201|V202|V203|V204|V205|V206|V207|V208|V209|V210|V211|V212|V213|V214|V215|V216|V217|V218|V219|V220|V221|V222|V223|V224|V225|V226|V227|V228|V149|V150|V151|V229|V230|V231|FECHA_ENTREGA|C_OBSERVACION|
04KJN0577W|1|MATUTINO|CURSOS COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1516|CHILAM BALAM|RURAL|AEROPUERTO|0001|NINGUNO|CALLE NINGUNO|0|00000|17.856956|-90.263667|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|5|10|15|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|4|3|1|0|8|0|3|8|3|0|14|0|7|11|4|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|14|0|1|1|0|0|0|08/01/2026||
04KJN0578V|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1584|LAGUNA DE ORO|RURAL|AEROPUERTO|0001|NINGUNO|CALLE NINGUNO|0|00000|17.879911|-90.272720|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|3|0|4|0|3|0|0|0|3|0|4|0|3|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|0|1|1|0|0|0|08/01/2026||
04KJN0579U|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|008|TENABO|0016|XKUNCHEIL|RURAL|CANTÓN|0004|XKUNCHEIL|CALLE NINGUNO|0|24734|19.953765|-90.346119|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA|||04ACE0001N|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|2|2|0|0|5|1|3|2|1|0|7|2|5|4|1|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|7|0|1|1|0|0|0|08/01/2026||
04KJN0581I|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|010|CALAKMUL|0194|EL REFUGIO|RURAL|AEROPUERTO|0001|EL REFUGIO|CALLE NINGUNO|0|24644|18.803424|-89.372274|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|0|NO APLICA|0|NO APLICA||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|6|5|11|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|4|1|0|0|5|0|1|1|2|0|4|0|5|2|2|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|0|1|1|0|0|0|08/01/2026||
04KJN0582H|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|007|PALIZADA|0870|SANTA ROSA|RURAL|AMPLIACIÓN|0002|SANTA ROSA|CALLE NINGUNO|0|24207|17.984747|-91.867130|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13/01/2026||
04KJN0583G|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|010|CALAKMUL|0140|LA LUCHA|RURAL|AMPLIACIÓN|0002|LA LUCHA|CALLE NINGUNO|0|24645|18.306822|-89.188102|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|2|0|1|1|1|0|3|0|1|2|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|1|1|0|0|0|08/01/2026||
04KJN0584F|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1595|TRES PIEDRAS|RURAL||    |TRES PIEDRAS|CALLE NINGUNO|0|24346|18.122775|-90.374416|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|6|3|9|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|0|0|0|2|1|1|0|1|0|3|1|3|0|1|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|1|1|0|0|0|08/01/2026||
04KJN0585E|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|0073|EL NUEVO PARAGUAS|RURAL||    |EL NUEVO PARAGUAS|CALLE NINGUNO|0|00000|18.081439|-90.345761|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|2|1|0|3|0|1|1|0|0|2|0|1|3|1|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|0|1|1|0|0|0|08/01/2026||
04KJN0586D|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|2356|TRES DE MAYO|RURAL|AEROPUERTO|0001|TRES DE MAYO|CALLE NINGUNO|0|24400|19.324047|-90.719263|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|8|11|19|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|2|5|0|0|8|0|5|2|1|0|8|1|7|7|1|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|8|0|2|2|0|0|0|08/01/2026||
04KJN0587C|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|0364|EL PORVENIR EL PUEBLO INDÍGENA|RURAL||    |EL PORVENIR EL PUEBLO INDIGENA|NINGUNO NINGUNO|0|00000|18.124028|-90.284620|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|8|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|3|3|0|7|0|0|2|0|0|2|0|1|5|3|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|2|0|1|1|0|0|0|08/01/2026||
04KJN0588B|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1414|SAN FERNANDO|RURAL|AMPLIACIÓN|0002|SAN FERNANDO|CALLE NINGUNO|0|24343|18.329457|-90.653299|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|08/01/2026||
04KJN0589A|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|0069|LOS CARDENALES|RURAL|AMPLIACIÓN|0002|LOS CARDENALES|CALLE NINGUNO|0|24342|18.256039|-90.476715|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19/12/2025||
04KJN0590Q|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1155|CHAMPAS QUEMADAS|RURAL|AMPLIACIÓN|0002|CHAMPAS QUEMADAS|CALLE NINGUNO|0|00000|18.491820|-90.589841|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|2|0|0|2|0|0|2|0|1|3|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|1|1|0|0|0|08/01/2026||
04KJN0591P|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|007|PALIZADA|0307|LA GUADALUPE|RURAL|AMPLIACIÓN|0002|LA GUADALUPE|CALLE NINGUNO|0|24207|18.024238|-91.822701|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|5|9|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|2|2|0|6|1|2|1|0|0|4|1|4|3|2|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|4|0|1|1|0|0|0|08/01/2026||
04KJN0592O|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|011|CANDELARIA|1627|LAGUNA LAS ISABELES|RURAL||    |LAGUNA LAS ISABELES|CALLE NINGUNO|0|00000|18.181354|-90.317694|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|4|0|0|5|1|0|0|1|0|2|1|1|4|1|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|2|0|1|1|0|0|0|08/01/2026||
04KJN0593N|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|006|HOPELCHÉN|0014|CHUN-EK|RURAL|AEROPUERTO|0001|CHUN-EK|CALLE NINGUNO|0|24610|19.185097|-89.191517|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|6|0|6|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|10|8|18|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|2|7|2|0|12|3|3|0|3|0|9|4|5|7|5|0|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|9|2|0|2|0|0|0|08/01/2026||
04KJN0594M|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0631|RENACIMIENTO|RURAL||    |RENACIMIENTO|CALLE NINGUNO|0|24400|18.985969|-90.446061|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|1|0|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|08/01/2026||
04KJN0595L|1|MATUTINO|CURSO COMUNITARIO DE EDUCACION PREESCOLAR|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0205|LA CANTINA (LINDA VISTA)|RURAL|AMPLIACIÓN|0002|LA CANTINA (LINDA VISTA)|CALLE NINGUNO|0|24402|18.992280|-90.884351|PÚBLICO|FEDERAL|2|BÁSICA|1|PREESCOLAR|2|COMUNITARIO|1|SERVICIOS|19|AULAS COMPARTIDAS||||10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|3|1|1|0|5|1|2|0|0|0|3|1|5|1|1|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|1|1|0|0|0|08/01/2026||
