CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_AMBITO|C_NOM_TIPO_ASEN|CV_ASEN|C_NOM_ASEN|C_NOM_VIALIDAD|N_EXTNUM|CV_CODIGO_POSTAL|LATITUD|LONGITUD|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V134|V135|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V136|V137|V124|V125|V126|V140|V141|V142|V127|V128|V129|V130|V131|V132|E133|V138|V139|FECHA_ENTREGA|C_OBSERVACION|
04FIC0036U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|002|CAMPECHE|0316|ADOLFO RUIZ CORTÍNEZ|RURAL|COLONIA|0007|ADOLFO RUIZ CORTÍNEZ 2|CALLE NINGUNO|0|00000|19.476352|-90.359829|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1|1|1|1|2|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0037T|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|002|CAMPECHE|0318|SAN MIGUEL ALLENDE|RURAL|AEROPUERTO|0001|SAN MIGUEL ALLENDE|CALLE NINGUNO|0|24573|19.462406|-89.995649|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|0|9|0|0|2|0|2|2|2|4|1|2|3|1|0|1|0|0|0|6|4|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0038S|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0065|JOSÉ MARÍA PINO SUÁREZ|RURAL|AEROPUERTO|0001|JOSÉ MARÍA PINO SUÁREZ|CALLE NINGUNO|0|24313|18.718692|-90.971653|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|6|0|1|0|0|0|0|2|2|2|1|3|2|1|3|0|1|1|4|5|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0039R|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0364|INDEPENDENCIA|RURAL|AEROPUERTO|0001|INDEPENDENCIA|CALLE NINGUNO|0|24313|18.696016|-90.976487|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|3|0|1|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0040G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0612|LA CRISTALINA|RURAL|AEROPUERTO|0001|LA CRISTALINA|CALLE NINGUNO|0|24313|18.729513|-91.055971|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|3|0|0|2|0|2|2|0|2|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0041F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0613|NICOLÁS BRAVO|RURAL|AEROPUERTO|0001|NICOLÁS BRAVO|CALLE NINGUNO|0|24313|18.740637|-90.967629|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|4|0|1|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0042E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0830|LA NUEVA ESPERANZA|RURAL|AEROPUERTO|0001|LA NUEVA ESPERANZA|CALLE NINGUNO|0|00000|18.487335|-91.120355|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0043D|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3080|EL ZAPOTE|RURAL|AEROPUERTO|0001|EL ZAPOTE|CALLE NINGUNO|0|24324|18.217363|-91.801413|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|3|3|1|1|2|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0044C|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3263|CONQUISTA CAMPESINA|RURAL|AEROPUERTO|0001|CONQUISTA CAMPESINA|CALLE NINGUNO|0|24317|18.178563|-91.290091|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|5|10|0|0|0|0|0|0|0|1|10|0|0|2|0|2|1|2|3|2|2|4|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0045B|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3304|ENRIQUE RODRÍGUEZ CANO|RURAL|AEROPUERTO|0001|ENRIQUE RODRÍGUEZ CANO|CALLE NINGUNO|0|00000|18.670242|-90.917329|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|4|0|0|0|1|1|1|0|1|2|1|3|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0046A|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3395|LICENCIADO GUSTAVO DÍAZ ORDAZ (18 DE MARZO)|RURAL|AEROPUERTO|0001|LICENCIADO GUSTAVO DÍAZ ORDAZ (18 DE MARZO)|CALLE NINGUNO|0|24314|18.631106|-91.001718|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|0|5|0|0|1|0|1|2|1|3|1|1|2|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0047Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3420|NUEVA CHONTALPA|RURAL|AEROPUERTO|0001|NUEVA CHONTALPA|CALLE NINGUNO|0|24314|18.477595|-91.093761|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|4|6|10|0|0|0|0|0|0|0|0|10|0|0|0|2|2|0|2|2|1|2|3|0|0|0|0|0|0|1|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0048Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3430|OJO DE AGUA|RURAL|AEROPUERTO|0001|OJO DE AGUA|CALLE NINGUNO|0|24316|18.342001|-91.217848|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|5|0|0|3|1|4|3|1|4|0|3|3|0|0|0|0|0|0|6|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|10|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0049Y|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3452|EL PITAL|RURAL|AEROPUERTO|0001|PITAL NUEVO|CALLE NINGUNO|0|24315|18.597790|-91.033079|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|2|10|0|0|0|0|0|0|0|0|9|0|1|1|0|1|1|1|2|2|1|3|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0050N|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3453|PITAL VIEJO|RURAL|AEROPUERTO|0001|PITAL VIEJO|CALLE NINGUNO|0|24315|18.550441|-91.124686|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|6|0|0|0|0|0|0|0|1|4|0|1|0|1|1|2|0|2|2|1|3|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0051M|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3531|SAN ISIDRO|RURAL|AEROPUERTO|0001|SAN ISIDRO|CALLE NINGUNO|0|24315|18.632292|-91.049721|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|3|1|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|7|5|12|0|0|0|0|0|0|0|0|7|0|5|0|0|0|1|2|3|1|1|2|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|2|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0052L|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3580|KILÓMETRO 59|RURAL|AMPLIACIÓN|0002|KILÓMETRO 59|NINGUNO NINGUNO|0|24315|18.395142|-91.188174|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|4|0|0|0|2|2|0|1|1|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0053K|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|0811|CENTAURO DEL NORTE|RURAL|AEROPUERTO|0001|CENTAURO DEL NORTE|CALLE NINGUNO|0|24317|18.204699|-91.536059|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|5|0|0|1|1|2|0|2|2|1|0|1|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0054J|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3155|JUAN DE LA CABADA VERA|RURAL|AEROPUERTO|0001|JUAN DE LA CABADA VERA|CALLE NINGUNO|0|00000|18.282495|-91.436358|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|6|0|0|0|0|0|0|0|0|6|0|0|1|2|3|3|0|3|1|0|1|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0055I|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3235|BELISARIO DOMÍNGUEZ|RURAL|AEROPUERTO|0001|BELISARIO DOMÍNGUEZ|CALLE NINGUNO|0|24150|18.174847|-91.338191|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|6|0|0|0|0|0|0|0|0|6|0|0|0|1|1|2|1|3|2|0|2|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0056H|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|003|CARMEN|3477|QUEBRACHE|RURAL|AEROPUERTO|0001|QUEBRACHE|CALLE NINGUNO|0|00000|18.299317|-91.208255|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|5|10|0|0|0|0|0|0|0|0|9|0|1|0|1|1|0|3|3|1|0|1|0|0|0|0|0|0|1|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0057G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0004|ARELLANO|RURAL|BARRIO|0003|ARELLANO 1|CALLE NINGUNO|0|00000|19.377471|-90.463483|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|6|0|0|1|1|2|1|1|2|0|0|0|1|2|3|0|0|0|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0058F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0004|ARELLANO|RURAL|CANTÓN|0004|ARELLANO 2|CALLE NINGUNO|0|00000|19.377471|-90.463483|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|7|0|0|1|0|1|0|1|1|2|2|4|1|3|4|1|0|1|5|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0059E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0010|AQUILES SERDÁN (CHUINÁ)|RURAL|AEROPUERTO|0001|AQUILES SERDÁN (CHUINÁ)|CALLE NINGUNO|0|24414|18.963503|-90.713369|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|6|0|0|4|2|6|1|4|5|1|0|1|0|0|0|0|0|0|6|6|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0060U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0016|LA JOYA|RURAL|BARRIO|0003|LA JOYA 1|CALLE NINGUNO|0|00000|19.482976|-90.675243|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|1|1|2|2|1|3|1|0|1|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0061T|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0016|LA JOYA|RURAL|CANTÓN|0004|LA JOYA 2|CALLE NINGUNO|0|00000|19.482976|-90.675243|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|4|0|4|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|5|12|0|0|0|0|0|0|0|0|12|0|0|0|1|1|0|0|0|4|1|5|1|0|1|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
04FIC0062S|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|04|CAMPECHE|04|CAMPECHE|004|CHAMPOTÓN|0021|LA NORIA|RURAL|BARRIO|0003|LA NORIA 1|CALLE NINGUNO|0|24451|19.481874|-90.663384|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|1|0|1|1|2|3|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|1|0|1|1|0|0|0|0|0|0|0|0|1|NO ESPECIFICADO|0|1|10/12/2025||
